experiment_id,experiment_version,cell_id,task_id,repository,task_type,condition,model,reasoning_effort,repeat,status,terminal_reason,recall_at_3,recall_at_5,ndcg_at_3,returned_set_f1,provider_total_tokens,elapsed_seconds,agent_step_count,wiki_read_count,wiki_tokens,unique_wiki_pages,beyond_entry_reads,gold_seen_any,gold_seen_by_3_source_actions,gold_targeted_any
sympy-10-tasks,2026-09-01-v4,cell-000231,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,106509,44.219,5,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000232,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,65928,35.445,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000233,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,104672,30.787,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000234,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.4,85821,31.653,4,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000235,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,71049,31.531,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000236,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,74573,34.453,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000237,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,84473,37.773,6,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000238,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,175125,57.221,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000239,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,95804,39.666,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000240,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,189013,60.87,8,1,221,1,0,1,1,1
