experiment_id,experiment_version,plan_id,task_id,repository,task_type,no_doc_mean_recall_at_3,no_doc_mean_recall_at_5,no_doc_mean_ndcg_at_3,no_doc_mean_returned_set_f1,no_doc_mean_provider_total_tokens,no_doc_mean_elapsed_seconds,no_doc_mean_agent_step_count,no_doc_mean_wiki_read_count,no_doc_mean_wiki_tokens,no_doc_mean_unique_wiki_pages,no_doc_mean_beyond_entry_reads,no_doc_mean_gold_seen_any,no_doc_mean_gold_seen_by_3_source_actions,no_doc_mean_gold_targeted_any,optional_mean_recall_at_3,optional_mean_recall_at_5,optional_mean_ndcg_at_3,optional_mean_returned_set_f1,optional_mean_provider_total_tokens,optional_mean_elapsed_seconds,optional_mean_agent_step_count,optional_mean_wiki_read_count,optional_mean_wiki_tokens,optional_mean_unique_wiki_pages,optional_mean_beyond_entry_reads,optional_mean_gold_seen_any,optional_mean_gold_seen_by_3_source_actions,optional_mean_gold_targeted_any,doc_first_mean_recall_at_3,doc_first_mean_recall_at_5,doc_first_mean_ndcg_at_3,doc_first_mean_returned_set_f1,doc_first_mean_provider_total_tokens,doc_first_mean_elapsed_seconds,doc_first_mean_agent_step_count,doc_first_mean_wiki_read_count,doc_first_mean_wiki_tokens,doc_first_mean_unique_wiki_pages,doc_first_mean_beyond_entry_reads,doc_first_mean_gold_seen_any,doc_first_mean_gold_seen_by_3_source_actions,doc_first_mean_gold_targeted_any,doc_first_minus_optional_recall_at_3,doc_first_minus_optional_recall_at_5,doc_first_minus_optional_ndcg_at_3,doc_first_minus_optional_returned_set_f1,doc_first_minus_optional_provider_total_tokens,doc_first_minus_optional_elapsed_seconds,doc_first_minus_optional_agent_step_count,doc_first_minus_optional_wiki_read_count,doc_first_minus_optional_wiki_tokens,doc_first_minus_optional_unique_wiki_pages,doc_first_minus_optional_beyond_entry_reads,doc_first_minus_optional_gold_seen_any,doc_first_minus_optional_gold_seen_by_3_source_actions,doc_first_minus_optional_gold_targeted_any,doc_first_minus_no_doc_recall_at_3,doc_first_minus_no_doc_recall_at_5,doc_first_minus_no_doc_ndcg_at_3,doc_first_minus_no_doc_returned_set_f1,doc_first_minus_no_doc_provider_total_tokens,doc_first_minus_no_doc_elapsed_seconds,doc_first_minus_no_doc_agent_step_count,doc_first_minus_no_doc_wiki_read_count,doc_first_minus_no_doc_wiki_tokens,doc_first_minus_no_doc_unique_wiki_pages,doc_first_minus_no_doc_beyond_entry_reads,doc_first_minus_no_doc_gold_seen_any,doc_first_minus_no_doc_gold_seen_by_3_source_actions,doc_first_minus_no_doc_gold_targeted_any,optional_minus_no_doc_recall_at_3,optional_minus_no_doc_recall_at_5,optional_minus_no_doc_ndcg_at_3,optional_minus_no_doc_returned_set_f1,optional_minus_no_doc_provider_total_tokens,optional_minus_no_doc_elapsed_seconds,optional_minus_no_doc_agent_step_count,optional_minus_no_doc_wiki_read_count,optional_minus_no_doc_wiki_tokens,optional_minus_no_doc_unique_wiki_pages,optional_minus_no_doc_beyond_entry_reads,optional_minus_no_doc_gold_seen_any,optional_minus_no_doc_gold_seen_by_3_source_actions,optional_minus_no_doc_gold_targeted_any
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,881e8822bd7b9f8ae92b346d36a2a37785398dcf6e21f4ce113fa8ac0a3b4ea9,matplotlib/matplotlib,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.7083333333333333,61245.25,27.6575,3.75,0.0,0.0,0.0,0.0,0.875,0.75,0.75,1.0,1.0,1.0,0.7916666666666666,64563.5,33.77625,4.25,0.0,0.0,0.0,0.0,0.75,0.375,0.75,1.0,1.0,1.0,0.6666666666666666,92292.0,43.589375,6.5,1.0,619.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,-0.125,27728.5,9.813125,2.25,1.0,619.0,1.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,-0.04166666666666663,31046.75,15.931874999999998,2.75,1.0,619.0,1.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.08333333333333337,3318.25,6.118749999999999,0.5,0.0,0.0,0.0,0.0,-0.125,-0.375,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,1374695d2cb0c3b3571ba0d618f89628b5708d0ecf728200f2f61c23cd60f30a,matplotlib/matplotlib,NO_EXPLICIT_LOCATOR_CLUE,0.5,0.5,0.6131471927654584,0.5083333333333333,104058.25,49.51525,5.875,0.0,0.0,0.0,0.0,0.875,0.75,0.875,0.5,0.5,0.6131471927654584,0.5208333333333334,102423.375,48.789625,6.0,0.0,0.0,0.0,0.0,0.875,0.625,0.875,0.5,0.5,0.6131471927654584,0.5,107517.375,51.339125,6.75,1.0,615.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,-0.02083333333333337,5094.0,2.549500000000002,0.75,1.0,615.0,1.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,-0.008333333333333304,3459.125,1.823875000000001,0.875,1.0,615.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.012500000000000067,-1634.875,-0.7256250000000009,0.125,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,a3256b919d75c1be97c18e1f65bf33abf40b9ef17c8a72a58a486c7508f579d6,matplotlib/matplotlib,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,79745.5,31.83575,4.75,0.0,0.0,0.0,0.0,1.0,0.875,0.75,1.0,1.0,1.0,0.6666666666666666,83803.875,38.239375,4.75,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,93560.875,41.6145,5.75,1.0,576.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,0.0,9757.0,3.375124999999997,1.0,1.0,576.0,1.0,0.0,0.0,-0.125,0.25,0.0,0.0,0.0,0.0,13815.375,9.778749999999999,1.0,1.0,576.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4058.375,6.403625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,e96dc3d76cdca6b00059fd914f952d7db493c8a08a84196f49eb4ef77c889167,matplotlib/matplotlib,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,0.9538662191964322,0.6124999999999999,93807.375,52.21825,5.25,0.0,0.0,0.0,0.0,0.875,0.875,0.875,1.0,1.0,0.9538662191964322,0.6666666666666666,112529.875,58.7365,6.125,0.0,0.0,0.0,0.0,0.875,0.875,0.875,1.0,1.0,1.0,0.6458333333333333,105040.375,56.09875,6.0,1.0,619.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04613378080356778,-0.02083333333333337,-7489.5,-2.637749999999997,-0.125,1.0,619.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.04613378080356778,0.033333333333333326,11233.0,3.880500000000005,0.75,1.0,619.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.054166666666666696,18722.5,6.518250000000002,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,65596398b551ea275ad8449406a3f8a1929cce93c9f5a06fd736ef1b8aa1c4ed,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,0.3333333333333333,0.375,0.30237087585935485,0.2901785714285714,366591.125,151.55675,15.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4583333333333333,0.4583333333333333,0.40572127397724345,0.36160714285714285,314606.5,137.5085,10.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.375,0.36103071661219943,0.29464285714285715,340187.875,157.179125,15.0,1.0,139.0,1.0,0.0,1.0,1.0,1.0,-0.08333333333333331,-0.08333333333333331,-0.044690557365044015,-0.0669642857142857,25581.375,19.670625,4.125,1.0,139.0,1.0,0.0,0.0,0.0,0.0,0.041666666666666685,0.0,0.05865984075284458,0.004464285714285754,-26403.25,5.622375000000005,-0.25,1.0,139.0,1.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333331,0.1033503981178886,0.07142857142857145,-51984.625,-14.048249999999996,-4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,93adec2b9c992696ac6c165e26c21ced8a9877cab932927cd9696729dd05a5f6,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.625,86222.375,40.00675,5.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.875,0.875,0.6041666666666666,102161.5,46.87375,7.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.6041666666666666,140711.875,60.252125,7.5,1.0,139.0,1.0,0.0,1.0,1.0,0.875,0.125,0.125,0.125,0.0,38550.375,13.378374999999998,0.5,1.0,139.0,1.0,0.0,0.25,0.25,0.125,0.0,0.0,0.0,-0.02083333333333337,54489.5,20.245375000000003,1.75,1.0,139.0,1.0,0.0,0.0,0.0,-0.125,-0.125,-0.125,-0.125,-0.02083333333333337,15939.125,6.867000000000004,1.25,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,c84b3e2d44c9932ac988fa6d12be093464c4f05c5cc11f9bd0b7a52fab24388c,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6041666666666666,122702.125,51.974125,6.625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,105183.375,44.398,5.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,124213.375,59.201,7.875,1.0,135.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.04166666666666663,19030.0,14.802999999999997,2.75,1.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333337,1511.25,7.226875,1.25,1.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-17518.75,-7.5761249999999976,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,4cef8eecf2a578b1d2e0347bc86432babf8638629f2e913b47bbd3704afee1d8,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,0.5625,0.5625,0.6615037936697761,0.525,202538.125,85.441125,10.5,0.0,0.0,0.0,0.0,0.875,0.875,0.875,0.5625,0.5625,0.6514688923132995,0.5,250972.875,93.67625,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6875,0.6875,0.7281122914089818,0.5791666666666667,247872.5,104.4355,11.25,1.125,372.25,1.25,0.125,1.0,1.0,1.0,0.125,0.125,0.0766433990956823,0.07916666666666672,-3100.375,10.759250000000009,1.25,1.125,372.25,1.25,0.125,0.0,0.0,0.0,0.125,0.125,0.06660849773920574,0.054166666666666696,45334.375,18.994375000000005,0.75,1.125,372.25,1.25,0.125,0.125,0.125,0.125,0.0,0.0,-0.010034901356476555,-0.025000000000000022,48434.75,8.235124999999996,-0.5,0.0,0.0,0.0,0.0,0.125,0.125,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,dd034dd1366e58e62c055a4460265a5a58dbcb926d83d047155f17c949122c9d,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,1.0,1.0,0.9375,0.5083333333333333,199438.125,92.662625,7.375,0.0,0.0,0.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0,0.49583333333333335,166195.625,86.7975,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4875,194558.125,106.072125,10.875,1.0,815.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.00833333333333336,28362.5,19.274625,3.875,1.0,815.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.020833333333333315,-4880.0,13.409499999999994,3.5,1.0,815.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,-0.012499999999999956,-33242.5,-5.865125000000006,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,b628d5e17f914fb9993499ec7fb3805acdafcbd25b97834063f63be22f58c371,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.5291666666666667,441186.125,163.608,14.5,0.125,129.5,0.125,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,393069.875,122.798375,13.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333333,350382.25,134.37437500000001,12.875,1.0,135.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02083333333333326,-42687.625,11.576000000000022,-0.625,1.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054166666666666585,-90803.875,-29.23362499999999,-1.625,0.875,5.5,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-48116.25,-40.80962500000001,-1.0,-0.125,-129.5,-0.125,-0.125,0.0,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,115e58df025cbdaaa16e396a41fd970332aece5dad47d0750b5a121cee18ab82,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6041666666666666,108653.5,42.396125,5.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,70200.75,28.229875,4.125,0.0,0.0,0.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0,0.625,101937.625,46.394999999999996,7.25,1.25,834.75,1.5,0.25,1.0,0.875,1.0,0.0,0.0,0.0,-0.04166666666666663,31736.875,18.165124999999996,3.125,1.25,834.75,1.5,0.25,0.0,-0.125,0.125,0.0,0.0,0.0,0.02083333333333337,-6715.875,3.998874999999998,1.75,1.25,834.75,1.5,0.25,0.0,-0.125,0.0,0.0,0.0,0.0,0.0625,-38452.75,-14.166249999999998,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,fd11bfb47e75cff113209985baefba5baf68e73c1e8d36e62c33a720d6e79a43,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.5499999999999999,160558.125,72.049125,7.75,0.0,0.0,0.0,0.0,0.875,0.75,0.75,1.0,1.0,1.0,0.5916666666666667,160565.625,68.65775,7.25,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.6458333333333333,178330.75,72.6375,10.875,1.0,815.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,0.054166666666666585,17765.125,3.97975000000001,3.625,1.0,815.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.09583333333333333,17772.625,0.5883749999999992,3.125,1.0,815.0,1.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.04166666666666674,7.5,-3.3913750000000107,-0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,d0b429504c2abc92954b7806bdf05b2945832d551a4a555b539aed092dbfe000,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.7083333333333333,75521.25,24.0225,3.625,0.0,0.0,0.0,0.0,0.875,0.875,0.75,1.0,1.0,1.0,0.7083333333333333,66397.5,34.938125,3.75,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.6458333333333333,114018.75,48.085125,6.25,1.0,139.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0625,47621.25,13.146999999999998,2.5,1.0,139.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,-0.0625,38497.5,24.062624999999997,2.625,1.0,139.0,1.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.0,-9123.75,10.915624999999999,0.125,0.0,0.0,0.0,0.0,-0.125,-0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,1614b6f0d8b3fc17d99b22c577ba355ac029a31e680532161c6f67fdb7e1402c,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6458333333333333,171437.5,59.56275,7.625,0.0,0.0,0.0,0.0,1.0,0.625,1.0,1.0,1.0,1.0,0.625,178558.0,67.05875,7.875,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5833333333333333,208658.875,78.957375,10.625,1.0,135.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,-0.04166666666666674,30100.875,11.898624999999996,2.75,1.0,135.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.0625,37221.375,19.394624999999998,3.0,1.0,135.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.02083333333333326,7120.5,7.496000000000002,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,3b9ba4e3a9d5dc6704afad56fbe2b5852578322b41d54a7d73a778ddf55610b4,sphinx-doc/sphinx,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6041666666666666,135208.25,55.384,6.5,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.5625,168166.625,69.132625,7.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.625,195075.125,79.072625,9.875,1.0,139.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0625,26908.5,9.939999999999998,2.875,1.0,139.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02083333333333337,59866.875,23.688625000000002,3.375,1.0,139.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.04166666666666663,32958.375,13.748625000000004,0.5,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,e8bda0fffef086c9317716a6157b3ecc3d421980fd6b8c660f5e563f9e724546,sphinx-doc/sphinx,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.4083333333333333,130715.0,74.257375,7.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4291666666666667,124874.0,69.364625,7.25,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.3875,122558.625,69.066625,8.25,1.125,270.5,1.125,0.125,1.0,1.0,1.0,0.0,0.0,0.0,-0.041666666666666685,-2315.375,-0.2980000000000018,1.0,1.125,270.5,1.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,-0.020833333333333315,-8156.375,-5.190749999999994,0.875,1.125,270.5,1.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333337,-5841.0,-4.892749999999992,-0.125,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,e76c2145b8b7041195aa266a9bb79573105949c0c6350e5a34721ef85a0d161b,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,0.125,0.125,0.125,0.09166666666666667,184455.125,80.5465,8.25,0.0,0.0,0.0,0.0,0.875,0.5,0.75,0.125,0.25,0.1532867981913646,0.19583333333333333,209599.125,94.588125,9.0,0.0,0.0,0.0,0.0,0.875,0.25,0.625,0.1875,0.1875,0.2299301972870469,0.14166666666666666,217945.125,96.08,10.125,1.0,393.0,1.0,0.0,1.0,0.0,1.0,0.0625,-0.0625,0.0766433990956823,-0.05416666666666667,8346.0,1.4918749999999932,1.125,1.0,393.0,1.0,0.0,0.125,-0.25,0.375,0.0625,0.0625,0.10493019728704689,0.04999999999999999,33490.0,15.533500000000004,1.875,1.0,393.0,1.0,0.0,0.125,-0.5,0.25,0.0,0.125,0.028286798191364593,0.10416666666666666,25144.0,14.04162500000001,0.75,0.0,0.0,0.0,0.0,0.0,-0.25,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,77398713157586d7db5b495d55887206d3425a8a05c95059cdeaf3ccc16eb0f7,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,0.625,0.625,0.625,0.3416666666666667,413393.625,158.135875,17.375,0.0,0.0,0.0,0.0,0.875,0.875,0.75,0.5,0.5,0.5,0.2583333333333333,355884.625,140.95575,18.125,0.0,0.0,0.0,0.0,0.875,0.625,0.75,0.625,0.75,0.625,0.3416666666666667,381562.25,162.554625,16.125,1.0,226.0,1.0,0.0,0.875,0.375,0.875,0.125,0.25,0.125,0.08333333333333337,25677.625,21.598874999999992,-2.0,1.0,226.0,1.0,0.0,0.0,-0.25,0.125,0.0,0.125,0.0,0.0,-31831.375,4.418749999999989,-1.25,1.0,226.0,1.0,0.0,0.0,-0.5,0.125,-0.125,-0.125,-0.125,-0.08333333333333337,-57509.0,-17.180125000000004,0.75,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,0.875,0.875,0.875,0.5833333333333333,78472.875,41.53975,4.75,0.0,0.0,0.0,0.0,0.875,0.75,0.875,1.0,1.0,1.0,0.6124999999999999,122767.25,55.672125,6.625,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,139132.625,65.386125,8.0,1.0,221.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,0.054166666666666696,16365.375,9.714000000000006,1.375,1.0,221.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.08333333333333337,60659.75,23.84637500000001,3.25,1.0,221.0,1.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.029166666666666674,44294.375,14.132375000000003,1.875,0.0,0.0,0.0,0.0,0.125,0.125,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,1050fe4e32ba39b88e8a1990d6ef4f44288c576e1aba73020eb693c6c2c72197,sympy/sympy,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.625,108171.0,54.375125,6.125,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,107219.5,47.837625,5.75,0.0,0.0,0.0,0.0,1.0,0.625,1.0,1.0,1.0,1.0,0.6666666666666666,118337.0,58.304249999999996,7.625,1.0,221.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11117.5,10.466624999999993,1.875,1.0,221.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.04166666666666663,10166.0,3.929124999999999,1.5,1.0,221.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.04166666666666663,-951.5,-6.537499999999994,-0.375,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,56640.5,29.878249999999998,3.875,0.0,0.0,0.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0,0.6666666666666666,55700.375,29.737,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,72338.5,53.08275,6.625,1.125,441.375,1.125,0.125,1.0,0.875,1.0,0.0,0.0,0.0,0.0,16638.125,23.34575,2.625,1.125,441.375,1.125,0.125,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,15698.0,23.2045,2.75,1.125,441.375,1.125,0.125,0.0,-0.125,0.125,0.0,0.0,0.0,0.0,-940.125,-0.14124999999999943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,0.75,0.75,0.75,0.47916666666666663,164024.75,73.980375,8.625,0.0,0.0,0.0,0.0,0.75,0.125,0.75,0.5,0.5,0.5,0.3,123442.0,64.337,6.75,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.75,0.75,0.75,0.5,163864.375,81.16325,10.0,1.0,221.0,1.0,0.0,0.75,0.375,0.75,0.25,0.25,0.25,0.2,40422.375,16.82625,3.25,1.0,221.0,1.0,0.0,0.25,0.375,0.25,0.0,0.0,0.0,0.02083333333333337,-160.375,7.18287500000001,1.375,1.0,221.0,1.0,0.0,0.0,0.25,0.0,-0.25,-0.25,-0.25,-0.17916666666666664,-40582.75,-9.643374999999992,-1.875,0.0,0.0,0.0,0.0,-0.25,-0.125,-0.25
